measurement,deployment_id,timestamp,sensors/Cond,sensors/DOpct,sensors/Sal,sensors/Temp,sensors/Turb,sensors/pH,sensors/lat,sensors/lon,,,
Alan,15,2022-08-19T11:15:00+00:00,733.4,100.6,0.37,23.4,13.57,7.45,41.12786667,-73.808,,,
Alan,15,2022-08-19T11:30:00+00:00,733.5,100.6,0.37,23.37,6.79,7.44,41.12785,-73.808,,,
Alan,15,2022-08-19T11:45:00+00:00,732.8,102.1,0.37,23.32,20.08,7.44,41.12785,-73.808,,,
Alan,15,2022-08-19T12:00:00+00:00,730.9,92.5,0.37,23.29,11.08,7.4,41.12785,-73.808,,,
Alan,15,2022-08-19T12:15:00+00:00,729.7,100.2,0.37,23.27,15.57,7.44,41.12785,-73.808,,,
Alan,15,2022-08-19T12:30:00+00:00,729.3,93.8,0.37,23.24,7.61,7.43,41.12786667,-73.808,,,
Alan,15,2022-08-19T12:45:00+00:00,731.3,96.3,0.37,23.21,9.46,7.42,41.12786667,-73.808,,,
Alan,15,2022-08-19T13:00:00+00:00,732.3,111.2,0.37,23.21,49.48,7.51,41.12785,-73.808,,,
Alan,15,2022-08-19T13:15:00+00:00,732.9,106.5,0.37,23.19,12.36,7.48,41.12786667,-73.808,,,
Alan,15,2022-08-19T13:30:00+00:00,731.6,108.2,0.37,23.2,12.91,7.49,41.12785,-73.808,,,
Alan,15,2022-08-19T13:45:00+00:00,729,106.4,0.37,23.19,13.58,7.5,41.12785,-73.808,,,
Alan,15,2022-08-19T14:00:00+00:00,729.4,105.1,0.37,23.18,12.9,7.5,41.12781667,-73.808,,,
Alan,15,2022-08-19T14:15:00+00:00,728.4,104.1,0.37,23.18,14.69,7.49,41.12781667,-73.808,,,
Alan,15,2022-08-19T14:30:00+00:00,727.3,104.7,0.37,23.19,7.78,7.5,41.12781667,-73.808,,,
Alan,15,2022-08-19T14:45:00+00:00,726.8,105.6,0.37,23.2,14.51,7.51,41.12781667,-73.808,,,
Alan,15,2022-08-19T15:00:00+00:00,726.1,109.5,0.37,23.25,15.06,7.54,41.12781667,-73.808,,,
Alan,15,2022-08-19T15:15:00+00:00,724.8,110.4,0.37,23.24,15.8,7.55,41.12781667,-73.808,,,
Alan,15,2022-08-19T15:30:00+00:00,726.4,110.8,0.37,23.22,15.9,7.55,41.12785,-73.808,,,
Alan,15,2022-08-19T15:45:00+00:00,727.9,115.6,0.37,23.25,21.48,7.59,41.12786667,-73.808,,,
Alan,15,2022-08-19T16:00:00+00:00,728.4,115.9,0.37,23.25,10.9,7.58,41.12788333,-73.808,,,
Alan,15,2022-08-19T16:15:00+00:00,726.9,118.8,0.37,23.27,10.3,7.62,41.12788333,-73.808,,,
Alan,15,2022-08-19T16:30:00+00:00,726.6,121.3,0.37,23.31,18.84,7.62,41.12786667,-73.808,,,
Alan,15,2022-08-19T16:45:00+00:00,728,124.2,0.37,23.29,19.49,7.66,41.12786667,-73.808,,,
Alan,15,2022-08-19T17:00:00+00:00,727.2,124.1,0.37,23.33,11.63,7.67,41.12788333,-73.808,,,
Alan,15,2022-08-19T17:15:00+00:00,728,123,0.37,23.3,9.35,7.64,41.1279,-73.808,,,
Alan,15,2022-08-19T17:30:00+00:00,727.9,128.1,0.37,23.34,38.81,7.7,41.12788333,-73.808,,,
Alan,15,2022-08-19T17:45:00+00:00,727.2,132.9,0.37,23.4,6.35,7.76,41.12786667,-73.808,,,
Alan,15,2022-08-19T18:00:00+00:00,728.1,134,0.37,23.4,28.79,7.76,41.12786667,-73.808,,,
Alan,15,2022-08-19T18:15:00+00:00,728.4,136.1,0.37,23.44,11.2,7.78,41.12785,-73.808,,,
Alan,15,2022-08-19T18:30:00+00:00,730.6,138.3,0.37,23.39,11.9,7.79,41.12786667,-73.808,,,
Alan,15,2022-08-19T18:45:00+00:00,728.2,138.8,0.37,23.45,19.95,7.8,41.12786667,-73.808,,,
Alan,15,2022-08-19T19:00:00+00:00,728.6,146,0.37,23.44,24.15,7.86,41.12786667,-73.808,,,
Alan,15,2022-08-19T19:15:00+00:00,729.3,141.6,0.37,23.42,22.49,7.84,41.12786667,-73.808,,,
Alan,15,2022-08-19T19:30:00+00:00,729.1,142.3,0.37,23.46,17.71,7.81,41.12786667,-73.808,,,
Alan,15,2022-08-19T19:45:00+00:00,729.5,143.3,0.37,23.48,23.75,7.85,41.12788333,-73.808,,,
Alan,15,2022-08-19T20:00:00+00:00,731.4,141.1,0.37,23.45,30.75,7.83,41.1279,-73.808,,,
Alan,15,2022-08-19T20:15:00+00:00,730.5,147.6,0.37,23.52,18.09,7.92,41.12788333,-73.808,,,
Alan,15,2022-08-19T20:30:00+00:00,730.4,153,0.37,23.6,20.98,7.96,41.1279,-73.808,,,
Alan,15,2022-08-19T20:45:00+00:00,730.6,151,0.37,23.59,37.46,7.87,41.12788333,-73.808,,,
Alan,15,2022-08-19T21:00:00+00:00,732.3,157.8,0.37,23.59,24.95,8.01,41.12786667,-73.808,,,
Alan,15,2022-08-19T21:15:00+00:00,732.4,155.2,0.37,23.61,16.77,7.97,41.12783333,-73.808,,,
Alan,15,2022-08-19T21:30:00+00:00,730.1,158,0.37,23.63,18.37,8.01,41.12785,-73.808,,,
Alan,15,2022-08-19T21:45:00+00:00,730.4,150.9,0.37,23.6,25,7.93,41.12783333,-73.808,,,
Alan,15,2022-08-19T22:00:00+00:00,731,158.1,0.37,23.67,22.86,8.03,41.12783333,-73.808,,,
Alan,15,2022-08-19T22:15:00+00:00,731.3,155.9,0.37,23.67,20.48,7.97,41.12785,-73.808,,,
Alan,15,2022-08-19T22:30:00+00:00,734.2,148.8,0.37,23.56,52.2,7.88,41.12788333,-73.808,,,
Alan,15,2022-08-19T22:45:00+00:00,732.5,161.8,0.37,23.73,27.48,8.02,41.12788333,-73.808,,,
Alan,15,2022-08-19T23:00:00+00:00,732.6,158.8,0.37,23.7,15.87,7.99,41.12786667,-73.808,,,
Alan,15,2022-08-19T23:15:00+00:00,733.3,162.9,0.37,23.79,17.14,8.01,41.12785,-73.808,,,
Alan,15,2022-08-19T23:30:00+00:00,732.8,155.8,0.37,23.71,19.05,7.98,41.12785,-73.808,,,
Alan,15,2022-08-19T23:45:00+00:00,735.6,150.1,0.37,23.6,11.86,7.87,41.12786667,-73.808,,,
Alan,15,2022-08-20T00:00:00+00:00,733.8,154.7,0.37,23.69,13.3,7.94,41.12785,-73.808,,,
Alan,15,2022-08-20T00:15:00+00:00,733.4,158,0.37,23.73,58.97,7.98,41.12786667,-73.808,,,
Alan,15,2022-08-20T00:30:00+00:00,733.9,148.3,0.37,23.74,20.81,7.97,41.12786667,-73.808,,,
Alan,15,2022-08-20T00:45:00+00:00,734.2,154.8,0.37,23.76,16.36,7.94,41.12786667,-73.808,,,
Alan,15,2022-08-20T01:00:00+00:00,736.7,156.8,0.37,23.76,14.26,7.93,41.12788333,-73.808,,,
Alan,15,2022-08-20T01:15:00+00:00,734,158.1,0.37,23.77,15.52,7.94,41.12788333,-73.808,,,
Alan,15,2022-08-20T01:30:00+00:00,729.3,158,0.36,23.76,30.02,7.94,41.12788333,-73.808,,,
Alan,15,2022-08-20T01:45:00+00:00,735.5,159.2,0.37,23.81,16.13,7.95,41.12786667,-73.808,,,
Alan,15,2022-08-20T02:00:00+00:00,737.7,159.4,0.37,23.78,28.59,7.96,41.12786667,-73.808,,,
Alan,15,2022-08-20T02:15:00+00:00,734.3,160.3,0.37,23.78,18.25,7.99,41.12786667,-73.808,,,
Alan,15,2022-08-20T02:30:00+00:00,733.7,160.5,0.37,23.81,12.3,7.98,41.12788333,-73.808,,,
Alan,15,2022-08-20T02:45:00+00:00,732.9,159.6,0.37,23.81,14.25,8.01,41.1279,-73.808,,,
Alan,15,2022-08-20T03:00:00+00:00,732.6,161.9,0.37,23.82,18.72,7.99,41.1279,-73.808,,,
Alan,15,2022-08-20T03:15:00+00:00,732.9,159.8,0.37,23.81,13.04,7.98,41.1279,-73.808,,,
Alan,15,2022-08-20T03:30:00+00:00,732.2,159.5,0.37,23.83,19.73,7.94,41.1279,-73.808,,,
Alan,15,2022-08-20T03:45:00+00:00,732.9,155.9,0.37,23.79,16.83,7.95,41.1279,-73.808,,,
Alan,15,2022-08-20T04:00:00+00:00,735,151.1,0.37,23.68,11.51,7.88,41.1279,-73.808,,,
Alan,15,2022-08-20T04:15:00+00:00,734.1,157.5,0.37,23.82,13.52,7.94,41.12788333,-73.808,,,
Alan,15,2022-08-20T04:30:00+00:00,734.6,157.8,0.37,23.83,12.79,7.91,41.12788333,-73.808,,,
Alan,15,2022-08-20T04:45:00+00:00,734.6,155.3,0.37,23.82,11.11,7.89,41.12786667,-73.808,,,
Alan,15,2022-08-20T05:00:00+00:00,734.9,156.1,0.37,23.85,13.84,7.9,41.12786667,-73.808,,,
Alan,15,2022-08-20T05:15:00+00:00,741.2,151.2,0.37,23.86,12.65,7.84,41.12786667,-73.808,,,
Alan,15,2022-08-20T05:30:00+00:00,770.6,135.2,0.38,23.97,11.89,7.6,41.12788333,-73.808,,,
Alan,15,2022-08-20T05:45:00+00:00,793.1,123,0.4,24,10.64,7.38,41.12788333,-73.808,,,
Alan,15,2022-08-20T06:00:00+00:00,792.5,124.3,0.39,23.99,16.45,7.34,41.12786667,-73.808,,,
Alan,15,2022-08-20T06:15:00+00:00,791.9,123,0.39,23.99,12.63,7.33,41.12786667,-73.808,,,
Alan,15,2022-08-20T06:30:00+00:00,794.9,122.8,0.4,24.01,10.61,7.32,41.12786667,-73.808,,,
Alan,15,2022-08-20T06:45:00+00:00,802,116.3,0.4,24.01,9.21,7.26,41.12786667,-73.808,,,
Alan,15,2022-08-20T07:00:00+00:00,798.6,118.4,0.4,23.99,6.01,7.29,41.12788333,-73.808,,,
Alan,15,2022-08-20T07:15:00+00:00,803,115.9,0.4,24.03,4.18,7.27,41.12788333,-73.808,,,
Alan,15,2022-08-20T07:30:00+00:00,807,112.6,0.4,24.04,7.31,7.24,41.12786667,-73.808,,,
Alan,15,2022-08-20T07:45:00+00:00,812,110.9,0.4,24.05,4.2,7.22,41.12786667,-73.808,,,
Alan,15,2022-08-20T08:00:00+00:00,809,113,0.4,24.03,6.55,7.23,41.12788333,-73.808,,,
Alan,15,2022-08-20T08:15:00+00:00,830,103,0.41,24.11,10.79,7.17,41.12788333,-73.808,,,
Alan,15,2022-08-20T08:30:00+00:00,830,98.7,0.41,24.08,11.58,7.12,41.12788333,-73.808,,,
Alan,15,2022-08-20T08:45:00+00:00,825,99.9,0.41,24.08,13.72,7.15,41.12788333,-73.808,,,
Alan,15,2022-08-20T09:00:00+00:00,815,97.4,0.41,24.09,26.31,7.15,41.12785,-73.808,,,
Alan,15,2022-08-20T09:15:00+00:00,807,106.1,0.4,24.03,14.83,7.17,41.12781667,-73.808,,,
Alan,15,2022-08-20T09:30:00+00:00,802,104.9,0.4,24.03,13.09,7.21,41.12781667,-73.808,,,
Alan,15,2022-08-20T09:45:00+00:00,803,103.4,0.4,24.05,11.77,7.2,41.12785,-73.808,,,
Alan,15,2022-08-20T10:00:00+00:00,805,104.5,0.4,24.04,14.46,7.2,41.12786667,-73.808,,,
Alan,15,2022-08-20T10:15:00+00:00,796.8,113.7,0.4,23.99,13.4,7.26,41.12788333,-73.808,,,
Alan,15,2022-08-20T10:30:00+00:00,802,92.4,0.4,23.98,11.38,7.22,41.12788333,-73.808,,,
Alan,15,2022-08-20T10:45:00+00:00,797.3,91.2,0.4,23.97,13.12,7.23,41.12788333,-73.808,,,
Alan,15,2022-08-20T11:00:00+00:00,791.6,106.9,0.39,23.97,13.85,7.25,41.12788333,-73.808,,,
Alan,15,2022-08-20T11:15:00+00:00,796.2,109.2,0.4,23.94,9.6,7.25,41.12786667,-73.808,,,
Alan,15,2022-08-20T11:30:00+00:00,794.4,107.6,0.4,23.91,14.57,7.24,41.12786667,-73.808,,,
Alan,15,2022-08-20T11:45:00+00:00,792.2,104.1,0.4,23.9,11.44,7.23,41.12785,-73.808,,,
Alan,15,2022-08-20T12:00:00+00:00,795.3,102.6,0.4,23.87,13.96,7.23,41.12786667,-73.808,,,
Alan,15,2022-08-20T12:15:00+00:00,794,101.4,0.4,23.87,5.18,7.22,41.12786667,-73.808,,,
Alan,15,2022-08-20T12:30:00+00:00,793.5,100.6,0.4,23.86,11.5,7.22,41.12786667,-73.808,,,
Alan,15,2022-08-20T12:45:00+00:00,785.8,101.6,0.39,23.82,11.42,7.24,41.12786667,-73.808,,,
Alan,15,2022-08-20T13:00:00+00:00,779.2,95.5,0.39,23.82,8.38,7.25,41.12788333,-73.808,,,
Alan,15,2022-08-20T13:15:00+00:00,782.5,79.47,0.39,23.8,14.73,7.25,41.12786667,-73.808,,,
Alan,15,2022-08-20T13:30:00+00:00,783.6,79.04,0.39,23.83,10.98,7.21,41.12786667,-73.808,,,
Alan,15,2022-08-20T13:45:00+00:00,783.6,79.2,0.39,23.79,12.51,7.22,41.12785,-73.808,,,
Alan,15,2022-08-20T14:00:00+00:00,773.1,85.5,0.39,23.79,12.27,7.25,41.12783333,-73.808,,,
Alan,15,2022-08-20T14:15:00+00:00,775.2,88.3,0.39,23.78,9.81,7.29,41.12781667,-73.808,,,
Alan,15,2022-08-20T14:30:00+00:00,758.1,91.5,0.38,23.78,14.9,7.31,41.12781667,-73.808,,,
Alan,15,2022-08-20T14:45:00+00:00,776.2,91,0.39,23.78,12.18,7.28,41.12781667,-73.808,,,
Alan,15,2022-08-20T15:00:00+00:00,764.4,87.2,0.38,23.78,13.84,7.28,41.12783333,-73.808,,,
Alan,15,2022-08-20T15:15:00+00:00,765.4,97.3,0.38,23.81,12.49,7.33,41.12785,-73.808,,,
Alan,15,2022-08-20T15:30:00+00:00,773,95.1,0.39,23.79,13.6,7.31,41.12785,-73.808,,,
Alan,15,2022-08-20T15:45:00+00:00,764.2,96,0.38,23.81,14,7.33,41.12786667,-73.808,,,
Alan,15,2022-08-20T16:00:00+00:00,772.4,101.8,0.39,23.8,12.4,7.34,41.12788333,-73.808,,,
Alan,15,2022-08-20T16:15:00+00:00,758.1,96.9,0.38,23.84,12,7.35,41.12786667,-73.808,,,
Alan,15,2022-08-20T16:30:00+00:00,763.5,100.2,0.38,23.84,12.37,7.35,41.12785,-73.808,,,
Alan,15,2022-08-20T16:45:00+00:00,761,97.5,0.38,23.83,14.85,7.35,41.12785,-73.808,,,
Alan,15,2022-08-20T17:00:00+00:00,761,104.9,0.38,23.84,13.93,7.37,41.12785,-73.808,,,
Alan,15,2022-08-20T17:15:00+00:00,765.1,104.5,0.38,23.84,28.79,7.38,41.12786667,-73.808,,,
Alan,15,2022-08-20T17:30:00+00:00,762.9,107.2,0.38,23.84,11.97,7.39,41.12786667,-73.808,,,
Alan,15,2022-08-20T17:45:00+00:00,762.6,102.3,0.38,23.84,11.3,7.34,41.12785,-73.808,,,
Alan,15,2022-08-20T18:00:00+00:00,760.2,109.3,0.38,23.85,11.87,7.42,41.12785,-73.808,,,
Alan,15,2022-08-20T18:15:00+00:00,766.1,107.1,0.38,23.84,11.3,7.36,41.12785,-73.808,,,
Alan,15,2022-08-20T18:30:00+00:00,764.7,110.4,0.38,23.85,11.46,7.41,41.12785,-73.808,,,
Alan,15,2022-08-20T18:45:00+00:00,760.5,111.1,0.38,23.9,10.44,7.43,41.12785,-73.808,,,
Alan,15,2022-08-20T19:00:00+00:00,757.9,109.1,0.38,23.89,14.08,7.41,41.12785,-73.808,,,
Alan,15,2022-08-20T19:15:00+00:00,762,111.7,0.38,23.89,12.05,7.42,41.12786667,-73.808,,,
Alan,15,2022-08-20T19:30:00+00:00,767.2,107,0.38,23.86,10.04,7.37,41.12786667,-73.808,,,
Alan,15,2022-08-20T19:45:00+00:00,760.7,113,0.38,23.91,11.24,7.42,41.12788333,-73.808,,,
Alan,15,2022-08-20T20:00:00+00:00,762.1,106.3,0.38,23.88,9.86,7.37,41.1279,-73.80783333,,,
Alan,15,2022-08-20T20:15:00+00:00,767.3,107.6,0.38,23.86,8.87,7.39,41.1279,-73.808,,,
Alan,15,2022-08-20T20:30:00+00:00,756,117.9,0.38,23.95,12.22,7.47,41.12788333,-73.808,,,
Alan,15,2022-08-20T20:45:00+00:00,754.2,114.5,0.38,23.98,11.73,7.46,41.12786667,-73.808,,,
Alan,15,2022-08-20T21:00:00+00:00,759.2,111.3,0.38,23.9,10.42,7.42,41.12785,-73.808,,,
Alan,15,2022-08-20T21:15:00+00:00,765.6,108.5,0.38,23.9,11.95,7.44,41.1278,-73.808,,,
Alan,15,2022-08-20T21:30:00+00:00,764,106.5,0.38,23.9,7.69,7.39,41.1278,-73.808,,,
Alan,15,2022-08-20T21:45:00+00:00,761.2,111.4,0.38,23.94,9.22,7.43,41.12781667,-73.808,,,
Alan,15,2022-08-20T22:00:00+00:00,767,107.1,0.38,23.88,7.32,7.38,41.12781667,-73.808,,,
Alan,15,2022-08-20T22:15:00+00:00,759.1,104.6,0.38,23.96,10.27,7.41,41.12785,-73.808,,,
Alan,15,2022-08-20T22:30:00+00:00,755.4,111.8,0.38,23.96,8.29,7.44,41.12786667,-73.808,,,
Alan,15,2022-08-20T22:45:00+00:00,752.4,116.7,0.37,24,11.28,7.47,41.12786667,-73.808,,,
Alan,15,2022-08-20T23:00:00+00:00,757.9,109.9,0.38,23.96,10.07,7.43,41.12786667,-73.808,,,
Alan,15,2022-08-20T23:15:00+00:00,753.1,113.6,0.37,24,9.13,7.45,41.12783333,-73.808,,,
Alan,15,2022-08-20T23:30:00+00:00,757,108.9,0.38,23.95,8.16,7.42,41.12783333,-73.808,,,
Alan,15,2022-08-20T23:45:00+00:00,756.7,108.7,0.38,23.98,8.28,7.44,41.12785,-73.808,,,
Alan,15,2022-08-21T00:00:00+00:00,758.8,113.7,0.38,23.97,8.53,7.46,41.12785,-73.808,,,
Alan,15,2022-08-21T00:15:00+00:00,757.3,110.8,0.38,23.98,7.8,7.43,41.12786667,-73.808,,,
Alan,15,2022-08-21T00:30:00+00:00,756,109.5,0.38,23.99,9,7.42,41.12786667,-73.808,,,
Alan,15,2022-08-21T00:45:00+00:00,755.2,112,0.38,23.99,8.86,7.45,41.12786667,-73.808,,,
Alan,15,2022-08-21T01:00:00+00:00,757.3,109.3,0.38,23.97,7.78,7.44,41.12788333,-73.808,,,
Alan,15,2022-08-21T01:15:00+00:00,757.8,87.9,0.38,23.99,6.4,7.4,41.12786667,-73.808,,,
Alan,15,2022-08-21T01:30:00+00:00,759.9,94.8,0.38,23.98,6.84,7.39,41.12786667,-73.808,,,
Alan,15,2022-08-21T01:45:00+00:00,757.4,92.3,0.38,23.97,8.06,7.38,41.12786667,-73.808,,,
Alan,15,2022-08-21T02:00:00+00:00,754.2,95.5,0.38,23.97,5.49,7.39,41.12786667,-73.808,,,
Alan,15,2022-08-21T02:15:00+00:00,762.2,98.1,0.38,24,6.43,7.38,41.12788333,-73.808,,,
Alan,15,2022-08-21T02:30:00+00:00,763.6,99.5,0.38,24.01,12.07,7.36,41.1279,-73.808,,,
Alan,15,2022-08-21T02:45:00+00:00,763.1,103.1,0.38,24.01,6.53,7.35,41.1279,-73.808,,,
Alan,15,2022-08-21T03:00:00+00:00,763.4,105.1,0.38,24.03,9.85,7.36,41.12788333,-73.808,,,
Alan,15,2022-08-21T03:15:00+00:00,762.6,105.6,0.38,24.03,8.99,7.38,41.12788333,-73.808,,,
Alan,15,2022-08-21T03:30:00+00:00,762.7,105.5,0.38,24.03,8.44,7.38,41.12788333,-73.808,,,
Alan,15,2022-08-21T03:45:00+00:00,761.6,104.2,0.38,24.03,8.33,7.38,41.12788333,-73.808,,,
Alan,15,2022-08-21T04:00:00+00:00,757.6,106.1,0.38,24.02,7.52,7.39,41.12788333,-73.808,,,
Alan,15,2022-08-21T04:15:00+00:00,761.9,104.9,0.38,24.01,7.51,7.4,41.12788333,-73.808,,,
Alan,15,2022-08-21T04:30:00+00:00,763.5,103.6,0.38,24.02,7.09,7.37,41.12788333,-73.808,,,
Alan,15,2022-08-21T04:45:00+00:00,765.3,102.1,0.38,24.02,7.08,7.37,41.12788333,-73.808,,,
Alan,15,2022-08-21T05:00:00+00:00,762.6,103.1,0.38,24.02,7.25,7.35,41.12788333,-73.808,,,
Alan,15,2022-08-21T05:15:00+00:00,764,100.9,0.38,24.01,7.88,7.36,41.12788333,-73.808,,,
Alan,15,2022-08-21T05:30:00+00:00,764,100.8,0.38,24.01,6.51,7.36,41.12791667,-73.808,,,
Alan,15,2022-08-21T05:45:00+00:00,766.8,98.2,0.38,24.02,7.28,7.35,41.1279,-73.808,,,
Alan,15,2022-08-21T06:00:00+00:00,770.3,93.5,0.38,24.04,8.79,7.31,41.1279,-73.808,,,
Alan,15,2022-08-21T06:15:00+00:00,779.7,91.8,0.39,24.09,11.5,7.28,41.12788333,-73.808,,,
Alan,15,2022-08-21T06:30:00+00:00,819,83.6,0.41,24.17,14.92,7.18,41.12786667,-73.808,,,
Alan,15,2022-08-21T06:45:00+00:00,843,80.1,0.42,24.19,19.81,7.12,41.12786667,-73.808,,,
Alan,15,2022-08-21T07:00:00+00:00,839,74.42,0.42,24.19,12.41,7.06,41.12788333,-73.808,,,
Alan,15,2022-08-21T07:15:00+00:00,855,70.09,0.43,24.23,11.52,7.06,41.12788333,-73.808,,,
Alan,15,2022-08-21T07:30:00+00:00,862,70.3,0.43,24.24,10.39,7.03,41.12788333,-73.808,,,
Alan,15,2022-08-21T07:45:00+00:00,863,68.85,0.43,24.23,11.69,7.02,41.12788333,-73.808,,,
Alan,15,2022-08-21T08:00:00+00:00,855,68.11,0.43,24.21,17.93,7.02,41.12788333,-73.808,,,
Alan,15,2022-08-21T08:15:00+00:00,851,68.94,0.42,24.19,12.53,7.04,41.12786667,-73.808,,,
Alan,15,2022-08-21T08:30:00+00:00,846,71.6,0.42,24.17,16.27,7.04,41.12786667,-73.808,,,
Alan,15,2022-08-21T08:45:00+00:00,837,64.34,0.42,24.15,12.88,7.06,41.12786667,-73.808,,,
Alan,15,2022-08-21T09:00:00+00:00,825,63.65,0.41,24.12,14.58,7.08,41.12785,-73.808,,,
Alan,15,2022-08-21T09:15:00+00:00,817,67.81,0.41,24.1,21.7,7.12,41.12785,-73.808,,,
Alan,15,2022-08-21T09:30:00+00:00,812,64.8,0.4,24.09,24.81,7.11,41.12785,-73.808,,,
Alan,15,2022-08-21T09:45:00+00:00,805,72.34,0.4,24.06,23.58,7.14,41.12786667,-73.808,,,
Alan,15,2022-08-21T10:00:00+00:00,810,78.38,0.4,24.08,13.84,7.14,41.12788333,-73.808,,,
Alan,15,2022-08-21T10:15:00+00:00,809,80.8,0.4,24.05,14.77,7.13,41.1279,-73.808,,,
Alan,15,2022-08-21T10:30:00+00:00,814,78.59,0.41,24.05,8.88,7.14,41.1279,-73.808,,,
Alan,15,2022-08-21T10:45:00+00:00,812,78.58,0.4,24.04,11.58,7.13,41.12788333,-73.808,,,
Alan,15,2022-08-21T11:00:00+00:00,815,69.98,0.41,24.04,24.37,7.11,41.12788333,-73.808,,,
Alan,15,2022-08-21T11:15:00+00:00,818,68.2,0.41,24.04,16.43,7.09,41.12788333,-73.808,,,
Alan,15,2022-08-21T11:30:00+00:00,810,74.65,0.4,24.01,7.93,7.12,41.12786667,-73.808,,,
Alan,15,2022-08-21T11:45:00+00:00,796.7,76.55,0.4,23.93,14.44,7.13,41.12785,-73.808,,,
Alan,15,2022-08-21T12:00:00+00:00,789.5,79.28,0.39,23.93,11.28,7.17,41.12785,-73.808,,,
Alan,15,2022-08-21T12:15:00+00:00,790,77.41,0.39,23.94,8.03,7.17,41.12786667,-73.808,,,
Alan,15,2022-08-21T12:30:00+00:00,785.5,83.1,0.39,23.89,10.23,7.2,41.12786667,-73.808,,,
Alan,15,2022-08-21T12:45:00+00:00,783.3,75.41,0.39,23.91,8.98,7.18,41.12786667,-73.808,,,
Alan,15,2022-08-21T13:00:00+00:00,789.8,72.01,0.39,23.89,9.12,7.16,41.12788333,-73.808,,,
Alan,15,2022-08-21T13:15:00+00:00,783,73.67,0.39,23.9,9.75,7.17,41.12788333,-73.808,,,
Alan,15,2022-08-21T13:30:00+00:00,784.9,72.78,0.39,23.9,7.73,7.15,41.12786667,-73.808,,,
Alan,15,2022-08-21T13:45:00+00:00,776,69.2,0.39,23.88,9.05,7.17,41.12783333,-73.808,,,
Alan,15,2022-08-21T14:00:00+00:00,778.4,68.77,0.39,23.89,9.52,7.17,41.12783333,-73.808,,,
Alan,15,2022-08-21T14:15:00+00:00,772.7,68.45,0.39,23.9,8.82,7.16,41.12781667,-73.808,,,
Alan,15,2022-08-21T14:30:00+00:00,771.1,74.37,0.38,23.9,8.93,7.2,41.12781667,-73.808,,,
Alan,15,2022-08-21T14:45:00+00:00,773.1,70.78,0.39,23.88,8.93,7.18,41.12781667,-73.808,,,
Alan,15,2022-08-21T15:00:00+00:00,764.3,78.87,0.38,23.94,8.51,7.23,41.12781667,-73.808,,,
Alan,15,2022-08-21T15:15:00+00:00,772.2,76.41,0.39,23.91,9.41,7.22,41.12785,-73.808,,,
Alan,15,2022-08-21T15:30:00+00:00,771.9,79.36,0.38,23.93,11.32,7.24,41.12786667,-73.808,,,
Alan,15,2022-08-21T15:45:00+00:00,770.2,80.6,0.38,23.92,9.83,7.25,41.12788333,-73.808,,,
Alan,15,2022-08-21T16:00:00+00:00,767.3,76.17,0.38,23.94,9.91,7.23,41.1279,-73.808,,,
Alan,15,2022-08-21T16:15:00+00:00,769.4,74.63,0.38,23.91,9.95,7.23,41.12788333,-73.808,,,
Alan,15,2022-08-21T16:30:00+00:00,765.1,78.8,0.38,23.98,11.4,7.27,41.12788333,-73.808,,,
Alan,15,2022-08-21T16:45:00+00:00,770.7,77.85,0.38,23.93,8.87,7.24,41.12786667,-73.808,,,
Alan,15,2022-08-21T17:00:00+00:00,769.1,80.3,0.38,23.95,9.34,7.27,41.12788333,-73.808,,,
Alan,15,2022-08-21T17:15:00+00:00,758.2,78.5,0.38,23.98,10.1,7.25,41.1279,-73.808,,,
Alan,15,2022-08-21T17:30:00+00:00,762.4,68.73,0.38,23.94,10.62,7.22,41.12788333,-73.808,,,
Alan,15,2022-08-21T17:45:00+00:00,764.4,77.56,0.38,23.99,9.75,7.27,41.12786667,-73.808,,,
Alan,15,2022-08-21T18:00:00+00:00,763.8,77.28,0.38,24.01,10.15,7.26,41.12785,-73.808,,,
Alan,15,2022-08-21T18:15:00+00:00,764,78.71,0.38,24.01,9.72,7.28,41.12783333,-73.808,,,
Alan,15,2022-08-21T18:30:00+00:00,763.3,85.1,0.38,24.08,9.65,7.34,41.12785,-73.808,,,
Alan,15,2022-08-21T18:45:00+00:00,756.5,85.5,0.38,24.05,9.22,7.31,41.12791667,-73.808,,,
Alan,15,2022-08-21T19:00:00+00:00,766.6,75.36,0.38,23.98,10.07,7.24,41.1279,-73.808,,,
Alan,15,2022-08-21T19:15:00+00:00,763.7,78.6,0.38,24.02,7.75,7.27,41.1279,-73.808,,,
Alan,15,2022-08-21T19:30:00+00:00,764,82.1,0.38,24.05,7.94,7.27,41.12788333,-73.808,,,
Alan,15,2022-08-21T19:45:00+00:00,750.6,86.8,0.37,24.12,9.52,7.36,41.1279,-73.808,,,
Alan,15,2022-08-21T20:00:00+00:00,765.5,79.38,0.38,24.05,8.5,7.3,41.1279,-73.808,,,
Alan,15,2022-08-21T20:15:00+00:00,765.1,80.3,0.38,24.03,8.43,7.27,41.1279,-73.808,,,
Alan,15,2022-08-21T20:30:00+00:00,759.2,79.09,0.38,24.07,10.56,7.3,41.1279,-73.808,,,
Alan,15,2022-08-21T20:45:00+00:00,759.2,82,0.38,24.08,9.55,7.3,41.12788333,-73.808,,,
Alan,15,2022-08-21T21:00:00+00:00,766.5,82.3,0.38,24.08,8.76,7.31,41.12786667,-73.808,,,
